,store_id,store_street,store_coord_link,store_city,store_state,store_zip,store_lat,store_long
459,10332,3720 Vision Dr,"https://www.google.com/maps/dir/?api=1&destination=32.700021,-97.41296",Fort Worth,TX,76109,32.700021,-97.41296
460,10665,"5001 183 Toll Rd, Bldg A Ste 100","https://www.google.com/maps/dir/?api=1&destination=30.53573895,-97.81767839",Cedar Park,TX,78613,30.53573895,-97.81767839
461,10316,11920 Domain Dr,"https://www.google.com/maps/dir/?api=1&destination=30.406373,-97.720025",Austin,TX,78758,30.406373,-97.720025
462,10036,"9607 Research Blvd, Ste 300","https://www.google.com/maps/dir/?api=1&destination=30.389293,-97.741483",Austin,TX,78759,30.389293,-97.741483
463,10393,12601 Hill Country Blvd,"https://www.google.com/maps/dir/?api=1&destination=30.307525,-97.937572",Bee Cave,TX,78738,30.307525,-97.937572
464,10145,525 N Lamar Blvd,"https://www.google.com/maps/dir/?api=1&destination=30.270598,-97.753388",Austin,TX,78703,30.270598,-97.753388
465,10721,"901 E 5th St, Ste 100","https://www.google.com/maps/dir/?api=1&destination=30.26396,-97.73363",Austin,TX,78702,30.26396,-97.73363
466,10384,"4301 W William Cannon, Bldg B Ste 800","https://www.google.com/maps/dir/?api=1&destination=30.220346,-97.841947",Austin,TX,78749,30.220346,-97.841947
467,10574,"1925 Hughes Landing Blvd, Ste 100","https://www.google.com/maps/dir/?api=1&destination=30.169391,-95.470834",The Woodlands,TX,77380,30.169391,-95.470834
468,10497,10133 Louetta Rd,"https://www.google.com/maps/dir/?api=1&destination=29.998395,-95.562013",Houston,TX,77070,29.998395,-95.562013
469,10444,18403 Blanco Rd,"https://www.google.com/maps/dir/?api=1&destination=29.613119,-98.510941",San Antonio,TX,78258,29.613119,-98.510941
470,10622,100 Pitt St,"https://www.google.com/maps/dir/?api=1&destination=31.834063,-106.548039",El Paso,TX,79912,31.834063,-106.548039
471,10075,"255 E Basse Rd, Ste 130","https://www.google.com/maps/dir/?api=1&destination=29.493296,-98.480574",San Antonio,TX,78209,29.493296,-98.480574
472,10652,101 N Loop W,"https://www.google.com/maps/dir/?api=1&destination=29.8139,-95.3981",Houston,TX,77018,29.8139,-95.3981
473,10474,6601 S Fry Rd,"https://www.google.com/maps/dir/?api=1&destination=29.712195,-95.771282",Katy,TX,77494,29.712195,-95.771282
474,10552,1407 S Voss Rd,"https://www.google.com/maps/dir/?api=1&destination=29.75252,-95.499911",Houston,TX,77057,29.75252,-95.499911
475,10612,11041 Westheimer Rd,"https://www.google.com/maps/dir/?api=1&destination=29.73506756,-95.57052056",Houston,TX,77042,29.73506756,-95.57052056
476,10251,"1700 Post Oak Blvd, Ste 100","https://www.google.com/maps/dir/?api=1&destination=29.749298,-95.46192",Houston,TX,77056,29.749298,-95.46192
477,10346,701 Waugh Dr,"https://www.google.com/maps/dir/?api=1&destination=29.758033,-95.397559",Houston,TX,77019,29.758033,-95.397559
478,10115,2955 Kirby Dr,"https://www.google.com/maps/dir/?api=1&destination=29.739315,-95.418147",Houston,TX,77098,29.739315,-95.418147
479,10134,4004 Bellaire Blvd,"https://www.google.com/maps/dir/?api=1&destination=29.70693,-95.441443",Houston,TX,77025,29.70693,-95.441443
480,10258,15900 Southwest Fwy,"https://www.google.com/maps/dir/?api=1&destination=29.600051,-95.623382",Sugar Land,TX,77478,29.600051,-95.623382
481,10646,6598 N Landmark Dr,"https://www.google.com/maps/dir/?api=1&destination=40.727189,-111.546933",Park City,UT,84098,40.727189,-111.546933
482,10430,6930 S Highland Dr,"https://www.google.com/maps/dir/?api=1&destination=40.625077,-111.835906",Cottonwood Heights,UT,84121,40.625077,-111.835906
483,10415,1131 E Wilmington Ave,"https://www.google.com/maps/dir/?api=1&destination=40.723719,-111.85894",Salt Lake City,UT,84106,40.723719,-111.85894
484,10280,544 S 700 E,"https://www.google.com/maps/dir/?api=1&destination=40.757926,-111.871839",Salt Lake City,UT,84102,40.757926,-111.871839
485,10466,1800 Laskin Rd,"https://www.google.com/maps/dir/?api=1&destination=36.85069,-76.027984",Virginia Beach,VA,23454,36.85069,-76.027984
486,10205,1797 Hydraulic Rd,"https://www.google.com/maps/dir/?api=1&destination=38.05968725,-78.48925924",Charlottesville,VA,22901,38.05968725,-78.48925924
487,10534,"19800 Belmont Chase Dr, Unit 160","https://www.google.com/maps/dir/?api=1&destination=39.068415,-77.484275",Ashburn,VA,20147,39.068415,-77.484275
488,10223,4501 Market Commons Dr,"https://www.google.com/maps/dir/?api=1&destination=38.85774522,-77.37750289",Fairfax,VA,22033,38.85774522,-77.37750289
489,10061,11660 Plaza America Dr,"https://www.google.com/maps/dir/?api=1&destination=38.95171143,-77.34918526",Reston,VA,20190,38.95171143,-77.34918526
490,10065,143 Maple Ave E,"https://www.google.com/maps/dir/?api=1&destination=38.902421,-77.262963",Vienna,VA,22180,38.902421,-77.262963
491,10257,11173 W Broad St,"https://www.google.com/maps/dir/?api=1&destination=37.64789453,-77.59958349",Glen Allen,VA,23060,37.64789453,-77.59958349
492,10647,1635 Boro Place,"https://www.google.com/maps/dir/?api=1&destination=38.9251,-77.2331",McLean,VA,22102,38.9251,-77.2331
493,10049,7511 Leesburg Pike,"https://www.google.com/maps/dir/?api=1&destination=38.902898,-77.205047",Falls Church,VA,22043,38.902898,-77.205047
494,10795,6426 Springfield Plaza,"https://www.google.com/maps/dir/?api=1&destination=38.77998354,-77.19008231",Springfield,VA,22150,38.77998354,-77.19008231
495,10598,2024 W Broad St,"https://www.google.com/maps/dir/?api=1&destination=37.557842,-77.461533",Richmond,VA,23220,37.557842,-77.461533
496,10042,2700 Wilson Blvd,"https://www.google.com/maps/dir/?api=1&destination=38.889049,-77.091065",Arlington,VA,22201,38.889049,-77.091065
497,10531,"520 12th St South, Ste 100","https://www.google.com/maps/dir/?api=1&destination=38.862695,-77.054583",Arlington,VA,22202,38.862695,-77.054583
498,10185,1700 Duke St,"https://www.google.com/maps/dir/?api=1&destination=38.804089,-77.059969",Alexandria,VA,22314,38.804089,-77.059969
499,10525,"12090 Jefferson Ave, Ste 100","https://www.google.com/maps/dir/?api=1&destination=37.10389695,-76.48956407",Newport News,VA,23606,37.10389695,-76.48956407
500,10260,17991 NE Redmond Way,"https://www.google.com/maps/dir/?api=1&destination=47.666262,-122.101703",Redmond,WA,98052,47.666262,-122.101703
501,10153,888 116th Ave NE,"https://www.google.com/maps/dir/?api=1&destination=47.618361,-122.184588",Bellevue,WA,98004,47.618361,-122.184588
502,10655,12501 120th Ave NE,"https://www.google.com/maps/dir/?api=1&destination=47.711523,-122.179711",Kirkland,WA,98034,47.711523,-122.179711
503,10630,1001 Broadway,"https://www.google.com/maps/dir/?api=1&destination=47.6113,-122.321",Seattle,WA,98122,47.6113,-122.321
504,10216,2210 Westlake Ave,"https://www.google.com/maps/dir/?api=1&destination=47.618249,-122.337898",Seattle,WA,98121,47.618249,-122.337898
505,10103,1026 NE 64th St,"https://www.google.com/maps/dir/?api=1&destination=47.675254,-122.316555",Seattle,WA,98115,47.675254,-122.316555
506,10524,"4755 Fauntleroy Way SW, Ste 190","https://www.google.com/maps/dir/?api=1&destination=47.560745,-122.381926",Seattle,WA,98116,47.560745,-122.381926
507,10436,"2800 SW 196th St, Ste 100","https://www.google.com/maps/dir/?api=1&destination=47.819814,-122.272471",Lynnwood,WA,98036,47.819814,-122.272471
508,10588,3515 Bridgeport Way W,"https://www.google.com/maps/dir/?api=1&destination=47.227235,-122.536071",University Place,WA,98466,47.227235,-122.536071
509,10275,2001 15th Ave W,"https://www.google.com/maps/dir/?api=1&destination=47.63696928,-122.3768223",Seattle,WA,98119,47.63696928,-122.3768223
510,10637,1030 Lakeway Dr,"https://www.google.com/maps/dir/?api=1&destination=48.74363266,-122.461261",Bellingham,WA,98229,48.74363266,-122.461261
511,10776,4710 Madison Yards Way,"https://www.google.com/maps/dir/?api=1&destination=43.07461,-89.45844",Madison,WI,53705,43.07461,-89.45844
512,10586,11100 W Burleigh St,"https://www.google.com/maps/dir/?api=1&destination=43.07544237,-88.05151012",Wauwatosa,WI,53222,43.07544237,-88.05151012
513,10197,2305 N Prospect Ave,"https://www.google.com/maps/dir/?api=1&destination=43.06032381,-87.88376223",Milwaukee,WI,53211,43.06032381,-87.88376223
514,10792,1155 S Highway 89,"https://www.google.com/maps/dir/?api=1&destination=43.4636658,-110.7940903",Jackson,WY,83001,43.4636658,-110.7940903
